Date,Maize Mar,Maize May,Maize Jul,Maize Sep,diff,Prime,Oats Mar,Oats May,Oats Jul,Oats Sep,Soybeans Mar,Soybeans May,Soybeans Jul,Soybeans Sep,Wheat Mar,Wheat May,Wheat Jul,Wheat Sep
2021-02-23,476.75,479.75,480.5,443.0,1,3.25,336.75,337.25,337.25,337.25,1185.75,1177.5,1174.25,1123.75,663.0,657.25,635.75,635.75
2021-02-24,483.5,486.75,487.5,447.5,1,3.25,346.0,346.5,346.5,346.5,1196.5,1187.5,1183.5,1130.25,673.5,667.25,642.25,641.5
2021-02-25,481.5,485.0,485.75,445.25,1,3.25,339.5,340.0,340.0,340.0,1197.0,1188.75,1184.75,1130.25,667.5,661.5,637.75,637.5
2021-02-26,478.5,482.75,484.0,441.5,1,3.25,338.5,339.0,339.0,339.0,1189.75,1181.25,1177.25,1121.75,654.5,649.25,627.75,628.0
2021-03-01,476.5,480.75,482.25,442.75,3,3.25,336.75,337.25,337.25,337.25,1192.5,1185.25,1182.0,1124.0,650.0,647.25,625.5,626.25
2021-03-02,483.5,487.5,488.5,447.75,1,3.25,344.25,344.75,344.75,344.75,1200.75,1192.75,1188.75,1128.5,659.5,656.75,634.0,633.75
2021-03-03,481.25,485.5,486.75,447.5,1,3.25,341.0,341.5,341.5,341.5,1197.75,1190.25,1186.5,1127.25,654.5,652.75,631.5,632.0
2021-03-04,483.25,487.5,488.75,449.75,1,3.25,346.0,346.5,346.5,346.5,1207.25,1201.0,1198.25,1141.0,650.0,649.0,629.0,629.75
2021-03-05,489.0,492.75,493.5,453.0,1,3.25,351.75,352.25,352.25,352.25,1218.0,1211.0,1207.75,1153.0,651.5,649.75,629.75,630.0
2021-03-08,489.0,493.0,494.25,453.25,3,3.25,359.25,359.75,359.75,359.75,1225.75,1219.0,1215.75,1161.0,651.5,650.5,630.5,631.0
2021-03-09,492.0,496.25,497.75,456.0,1,3.25,358.5,359.0,359.0,359.0,1231.75,1225.0,1222.5,1166.25,659.25,658.25,638.0,638.25
2021-03-10,487.5,491.75,493.25,453.0,1,3.25,354.0,354.5,354.5,354.5,1214.75,1209.25,1207.25,1155.5,654.5,654.0,634.0,635.5
2021-03-11,490.75,494.75,496.0,455.5,1,3.25,354.25,354.75,354.75,354.75,1222.75,1218.75,1218.5,1170.25,648.5,648.0,628.25,629.75
2021-03-12,486.5,490.25,491.5,450.5,1,3.25,349.75,350.25,350.25,350.25,1226.0,1222.75,1222.75,1172.5,645.5,645.25,625.25,627.0
2021-03-15,486.25,490.5,491.75,450.5,3,3.25,350.0,350.5,350.5,350.5,1226.0,1222.75,1222.75,1172.5,647.0,646.25,625.75,627.25
2021-03-16,485.75,490.25,491.25,450.0,1,3.25,348.5,349.0,349.0,349.0,1226.75,1223.5,1223.5,1172.75,647.0,647.0,627.25,628.75
2021-03-17,483.5,488.0,489.0,448.5,1,3.25,348.25,348.75,348.75,348.75,1215.75,1211.75,1212.0,1162.25,642.25,642.25,621.75,623.5
2021-03-18,476.0,481.0,482.5,443.5,1,3.25,343.75,344.25,344.25,344.25,1189.5,1186.0,1187.0,1138.5,634.0,634.0,613.25,615.25
2021-03-19,479.25,484.0,485.25,446.25,1,3.25,346.5,347.0,347.0,347.0,1196.75,1192.5,1192.75,1143.75,631.5,632.0,611.25,613.75
2021-03-22,476.0,481.25,482.75,444.75,3,3.25,351.75,352.25,352.25,352.25,1191.5,1187.25,1187.5,1137.75,630.75,631.5,610.5,613.0
2021-03-23,477.75,482.75,484.5,446.0,1,3.25,355.25,355.75,355.75,355.75,1200.0,1195.75,1195.75,1144.75,634.75,635.25,614.25,616.0
2021-03-24,476.75,481.5,483.25,445.5,1,3.25,355.75,356.25,356.25,356.25,1206.25,1202.25,1201.75,1154.25,629.5,631.25,609.75,612.25
2021-03-25,473.5,478.5,480.25,443.75,1,3.25,346.75,347.25,347.25,347.25,1195.25,1191.5,1191.75,1143.25,621.5,624.0,604.75,607.75
2021-03-26,474.75,479.75,481.5,446.0,1,3.25,348.75,349.25,349.25,349.25,1191.0,1188.75,1189.75,1144.5,622.25,624.75,605.5,607.5
2021-03-29,469.25,474.25,476.0,441.75,3,3.25,348.75,349.25,349.25,349.25,1190.25,1188.75,1189.5,1143.25,625.0,626.5,608.5,610.0
2021-03-30,460.5,465.5,467.5,437.0,1,3.25,347.25,347.75,347.75,347.75,1172.75,1172.25,1173.25,1131.75,614.25,616.75,599.0,600.75
2021-03-31,485.5,490.5,492.5,459.75,1,3.25,351.5,352.0,352.0,352.0,1237.25,1232.5,1231.5,1179.25,629.5,630.75,611.5,612.5
2021-04-01,491.25,494.5,494.75,459.75,1,3.25,348.25,347.0,347.0,347.0,1236.5,1229.75,1227.0,1164.75,624.25,625.0,606.5,607.25
2021-04-06,490.75,495.5,497.5,462.5,5,3.25,349.0,347.5,347.5,347.5,1241.75,1236.25,1235.25,1174.0,624.75,625.0,609.25,610.75
2021-04-07,492.5,496.75,499.0,464.75,1,3.25,349.5,348.0,348.0,348.0,1241.0,1235.5,1233.75,1174.5,628.25,628.25,611.75,613.0
2021-04-08,501.5,505.5,507.25,471.0,1,3.25,351.75,350.25,350.25,350.25,1243.25,1237.25,1235.75,1176.0,640.75,639.0,618.0,618.25
2021-04-09,503.5,508.0,509.75,474.25,1,3.25,351.5,350.25,350.25,350.25,1235.0,1229.5,1229.25,1169.0,649.5,647.0,623.75,624.0
2021-04-12,503.25,507.75,510.25,475.5,3,3.25,346.5,345.25,345.25,345.25,1224.5,1219.75,1219.5,1162.75,641.5,639.75,619.25,620.0
2021-04-13,511.25,515.5,516.75,481.0,1,3.25,349.0,347.5,347.5,347.5,1227.0,1222.5,1222.0,1163.75,644.0,643.0,622.0,622.5
2021-04-14,518.0,522.0,522.75,485.0,1,3.25,352.0,350.5,350.5,350.5,1238.5,1233.0,1232.25,1174.25,662.5,659.5,636.75,637.0
2021-04-15,519.25,523.25,525.25,484.25,1,3.25,351.75,350.5,350.5,350.5,1243.0,1236.5,1235.5,1176.0,666.0,662.25,637.25,637.0
2021-04-16,519.0,523.25,525.0,484.75,1,3.25,352.25,350.75,350.75,350.75,1246.5,1240.25,1239.25,1181.25,666.5,663.25,639.75,639.75
2021-04-19,527.0,530.5,532.0,490.75,3,3.25,352.25,350.75,350.75,350.75,1254.75,1247.5,1245.25,1183.25,666.75,663.25,639.25,639.25
2021-04-20,535.25,539.0,540.0,497.5,1,3.25,356.5,354.75,354.75,354.75,1270.5,1263.25,1259.75,1196.75,673.5,668.5,643.75,643.5
2021-04-21,542.25,545.5,546.0,501.25,1,3.25,363.75,362.0,362.0,362.0,1281.25,1273.5,1269.5,1202.5,684.75,678.75,652.75,651.75
2021-04-22,558.25,561.25,561.5,510.5,1,3.25,375.25,373.5,373.5,373.5,1308.75,1300.75,1296.75,1226.25,714.25,704.25,674.25,671.5
2021-04-23,556.0,559.25,559.75,509.75,1,3.25,374.0,372.5,372.5,372.5,1311.75,1304.0,1300.75,1228.75,719.25,710.0,678.25,675.5
2021-04-26,572.5,575.25,575.0,521.25,3,3.25,378.0,376.25,376.25,376.25,1333.0,1325.75,1324.5,1255.5,743.25,731.0,693.0,690.25
2021-04-27,567.5,571.25,573.0,517.5,1,3.25,379.5,377.75,377.75,377.75,1318.25,1313.25,1313.0,1245.75,736.25,729.25,690.25,688.25
2021-04-28,552.25,556.75,558.75,508.25,1,3.25,378.75,377.0,377.0,377.0,1303.75,1299.5,1300.0,1235.75,722.25,716.5,678.5,676.75
2021-04-29,552.0,556.0,557.75,509.25,1,3.25,379.0,377.25,377.25,377.25,1298.75,1295.25,1295.75,1233.0,729.5,723.0,685.5,684.0
2021-04-30,568.5,571.0,570.75,518.5,1,3.25,378.5,376.75,376.75,376.75,1318.5,1314.0,1314.25,1247.5,736.0,727.75,688.25,687.0
2021-05-03,568.0,570.5,570.0,518.5,3,3.25,381.75,380.0,380.0,380.0,1322.75,1317.25,1317.0,1247.25,724.0,718.5,680.25,680.25
2021-05-04,584.75,586.75,586.25,532.75,1,3.25,384.25,382.5,382.5,382.5,1335.75,1329.25,1327.0,1261.0,732.5,726.75,685.0,685.25
2021-05-05,608.5,609.75,608.5,545.5,1,3.25,393.5,391.75,391.75,391.75,1354.75,1347.75,1346.25,1280.25,749.5,743.0,698.75,699.5
2021-05-06,628.25,627.75,625.25,550.0,1,3.25,396.75,395.0,395.0,395.0,1374.75,1364.5,1361.25,1293.75,761.25,754.5,707.0,705.25
2021-05-07,640.0,639.75,636.25,545.75,1,3.25,397.0,395.25,395.25,395.25,1392.75,1380.25,1374.5,1305.5,769.0,762.25,712.75,710.0
2021-05-10,614.0,615.0,611.75,528.25,3,3.25,392.25,392.0,394.0,394.0,1382.75,1371.75,1367.5,1296.25,738.5,733.25,690.0,688.25
2021-05-11,616.0,616.5,613.0,532.0,1,3.25,393.75,393.0,395.0,395.0,1393.75,1382.0,1378.5,1302.5,746.5,740.0,699.0,697.75
2021-05-12,598.0,599.75,597.0,523.0,1,3.25,387.0,386.25,391.25,391.25,1398.5,1383.75,1378.5,1294.75,735.25,728.75,695.0,694.0
2021-05-13,563.75,565.5,563.25,500.75,1,3.25,372.0,372.5,376.25,376.25,1362.75,1352.25,1349.0,1271.75,710.25,703.25,671.75,671.75
2021-05-14,548.0,550.25,549.0,486.25,1,3.25,368.0,368.5,372.25,372.25,1371.75,1364.0,1361.5,1278.5,714.0,706.25,673.0,671.5
2021-05-17,542.75,546.25,545.5,487.75,3,3.25,360.25,360.75,364.5,364.5,1367.25,1359.75,1358.5,1277.5,707.0,699.25,666.0,664.75
2021-05-18,549.25,552.5,551.5,496.5,1,3.25,359.0,360.75,365.75,368.5,1372.25,1366.0,1364.5,1283.5,707.25,702.25,673.5,672.25
2021-05-19,545.25,548.5,547.75,497.75,1,3.25,356.0,356.5,360.25,363.0,1346.75,1342.5,1342.75,1267.0,690.75,687.0,660.25,660.0
2021-05-20,558.25,561.25,560.25,503.0,1,3.25,362.25,362.5,366.25,369.0,1343.75,1338.75,1339.0,1266.75,687.5,685.0,660.75,661.25
2021-05-21,553.25,555.75,554.25,498.5,1,3.25,360.5,361.0,364.75,367.5,1335.5,1330.5,1331.5,1256.75,685.75,681.5,660.0,659.75
2021-05-24,546.5,549.5,548.25,493.25,3,3.25,360.25,360.75,364.5,367.25,1339.25,1334.5,1335.5,1261.25,676.25,673.25,654.0,654.75
2021-05-25,522.25,525.25,525.25,482.5,1,3.25,365.25,365.5,369.25,372.0,1327.25,1324.25,1326.0,1255.0,672.0,670.0,651.25,652.5
2021-05-26,527.25,530.0,529.75,486.25,1,3.25,368.5,368.75,372.5,375.25,1327.0,1323.5,1325.0,1258.75,666.5,665.25,646.0,647.25
2021-05-27,561.5,564.0,563.0,511.0,1,3.25,377.25,377.5,381.25,384.0,1354.25,1349.0,1349.75,1285.0,693.0,692.5,671.25,672.0
2021-05-28,552.25,555.75,554.75,505.0,1,3.25,382.0,382.0,385.75,388.5,1350.25,1345.75,1345.5,1283.75,681.75,682.5,665.75,666.75
2021-06-01,583.25,586.5,585.75,520.25,4,3.25,386.25,386.5,390.25,393.0,1374.25,1368.25,1367.5,1302.0,709.75,707.0,690.0,689.75
2021-06-02,579.25,582.5,582.25,517.0,1,3.25,386.0,386.5,390.25,393.0,1390.75,1384.25,1383.5,1319.0,707.5,707.25,696.75,697.25
2021-06-03,573.25,576.75,576.0,516.25,1,3.25,379.0,379.5,383.25,386.0,1386.0,1382.25,1382.0,1321.25,695.75,696.0,685.75,686.25
2021-06-04,598.0,600.75,599.75,527.0,1,3.25,390.75,391.0,394.75,397.5,1407.0,1398.0,1394.75,1329.0,706.5,707.5,702.0,703.0
2021-06-07,608.5,611.25,610.5,536.75,3,3.25,395.25,395.5,399.25,402.0,1416.5,1411.0,1412.0,1339.5,702.25,706.25,705.0,706.5
2021-06-08,614.75,617.75,617.75,544.0,1,3.25,399.25,399.5,403.25,406.0,1431.0,1423.75,1423.75,1348.75,706.75,709.25,704.75,705.5
2021-06-09,615.75,619.25,618.75,544.75,1,3.25,392.25,392.75,396.5,399.25,1423.25,1416.5,1416.75,1343.75,704.75,707.0,700.25,701.0
2021-06-10,622.0,625.25,624.75,547.5,1,3.25,389.5,390.0,393.75,396.5,1433.0,1426.25,1425.75,1348.5,703.75,705.25,697.5,698.0
2021-06-11,616.0,619.5,619.5,547.0,1,3.25,383.5,384.0,387.75,390.5,1415.0,1409.25,1410.25,1337.5,700.0,701.0,693.0,693.5
2021-06-14,588.0,592.0,593.0,530.75,3,3.25,373.0,373.5,377.25,380.0,1374.25,1370.25,1372.25,1303.75,692.75,693.5,685.25,685.75
2021-06-15,580.75,585.0,586.0,528.25,1,3.25,365.75,365.25,366.5,369.25,1355.75,1351.75,1354.5,1285.25,679.0,681.25,675.75,676.75
2021-06-16,579.5,583.5,583.75,521.75,1,3.25,374.75,374.25,375.5,378.25,1327.5,1324.25,1327.25,1261.25,678.75,680.5,674.25,675.25
2021-06-17,539.5,543.5,543.75,491.5,1,3.25,369.75,371.0,375.5,378.25,1241.75,1240.5,1244.5,1191.5,656.5,658.75,653.75,655.25
2021-06-18,573.25,577.5,578.25,508.75,1,3.25,374.75,373.75,375.0,377.75,1302.0,1300.5,1303.5,1244.5,677.25,678.0,669.75,670.75
2021-06-21,564.0,568.0,569.0,512.25,3,3.25,364.5,365.0,368.5,371.25,1309.0,1308.5,1311.75,1256.0,676.75,678.25,671.75,673.5
2021-06-22,546.0,550.0,551.0,498.0,1,3.25,363.5,364.0,367.75,370.5,1292.75,1291.5,1294.5,1239.5,667.5,669.25,662.75,664.5
2021-06-23,542.75,547.5,549.25,499.75,1,3.25,369.0,369.25,372.75,375.5,1293.25,1293.5,1297.5,1247.25,677.0,678.5,671.5,673.0
2021-06-24,543.5,548.0,549.75,498.0,1,3.25,377.5,377.75,381.25,384.0,1285.5,1286.0,1290.0,1242.75,664.5,666.5,661.0,663.0
2021-06-25,526.5,531.25,533.0,486.5,1,3.25,378.0,378.25,381.75,384.5,1261.75,1261.75,1266.0,1222.0,654.5,657.0,652.25,654.5
2021-06-28,554.75,559.25,560.5,504.5,3,3.25,386.0,386.25,386.75,389.5,1301.25,1300.25,1303.5,1258.0,665.5,667.75,662.25,664.25
2021-06-29,555.5,560.0,561.0,504.75,1,3.25,388.5,388.75,388.25,391.0,1299.25,1297.5,1300.0,1254.75,660.25,663.25,660.75,665.75
2021-06-30,595.5,600.0,599.25,530.25,1,3.25,394.5,395.25,395.75,398.5,1372.75,1365.0,1363.5,1301.5,691.0,693.0,687.25,690.25
2021-07-01,595.0,598.75,596.25,527.5,1,3.25,389.5,390.5,391.25,394.0,1371.5,1362.75,1359.75,1297.0,681.0,683.5,679.75,683.25
2021-07-02,586.25,590.25,587.5,522.5,1,3.25,390.0,390.75,391.5,394.25,1377.75,1368.75,1364.75,1299.75,669.75,673.25,672.0,675.25
2021-07-06,546.25,550.25,549.0,498.0,4,3.25,373.5,374.5,375.25,378.0,1291.25,1285.0,1282.25,1225.5,641.75,646.0,646.0,650.5
2021-09-15,540.75,544.75,543.5,512.5,1,3.25,534.0,530.0,525.75,482.0,1307.75,1312.75,1315.0,1280.0,723.75,727.75,710.25,711.75
2021-09-16,536.75,541.0,539.75,509.25,1,3.25,545.25,539.75,531.75,480.0,1308.75,1313.0,1314.5,1277.5,724.0,727.5,706.75,709.0
2021-09-17,534.25,538.25,536.25,507.0,1,3.25,538.0,536.0,527.75,477.5,1297.25,1302.5,1305.0,1270.25,719.75,722.75,703.75,706.0
2021-09-20,529.75,534.5,533.5,505.5,3,3.25,531.0,530.25,524.25,474.0,1276.25,1282.5,1286.0,1252.5,711.5,715.0,699.75,702.25
2021-09-21,525.0,530.0,529.5,501.0,1,3.25,531.0,530.0,524.5,466.0,1287.25,1293.5,1297.25,1262.5,701.0,705.0,692.5,695.25
2021-09-22,533.0,537.5,536.5,506.25,1,3.25,556.0,551.25,543.25,478.75,1295.25,1301.0,1304.0,1267.0,716.0,719.25,704.0,706.25
2021-09-23,537.0,541.25,540.25,510.5,1,3.25,569.75,558.5,543.75,479.25,1297.5,1303.25,1305.75,1269.0,728.5,732.0,713.25,714.75
2021-09-24,534.5,539.0,538.25,511.75,1,3.25,566.5,556.75,543.75,476.25,1297.75,1303.25,1305.25,1269.75,734.75,738.0,716.0,716.5
2021-09-27,547.0,551.75,551.25,523.0,3,3.25,577.5,568.25,551.75,473.75,1302.75,1308.75,1310.75,1275.25,733.75,737.75,718.5,719.25
2021-09-28,540.5,545.75,545.5,521.0,1,3.25,574.75,566.75,551.5,473.75,1292.5,1298.25,1300.5,1264.5,719.0,723.75,703.75,705.25
2021-09-29,547.0,551.75,551.5,525.75,1,3.25,576.25,567.5,554.0,477.0,1298.5,1304.0,1305.75,1269.25,722.25,726.75,709.25,711.25
2021-09-30,544.5,549.0,549.0,528.0,1,3.25,572.5,564.5,550.25,475.75,1272.0,1278.5,1281.75,1253.5,736.5,739.5,721.5,723.0
2021-10-01,549.75,554.5,555.0,537.25,1,3.25,581.25,573.75,558.25,479.0,1264.5,1272.5,1276.5,1249.5,766.0,768.25,741.25,742.5
2021-10-04,549.75,554.75,555.5,538.75,3,3.25,590.5,582.75,562.0,483.5,1255.25,1265.25,1270.25,1246.0,768.25,771.5,749.25,751.0
2021-10-05,546.0,550.75,551.0,534.75,1,3.25,583.5,575.75,556.0,481.0,1269.5,1279.25,1284.75,1259.0,757.25,760.25,741.0,743.0
2021-10-06,541.0,546.25,546.75,531.0,1,3.25,586.25,574.0,555.25,485.25,1261.25,1271.0,1276.75,1253.75,759.0,762.0,746.0,747.5
2021-10-07,543.0,548.0,548.5,531.5,1,3.25,611.0,599.0,573.5,494.25,1267.25,1276.0,1281.5,1260.25,754.75,758.5,744.5,746.0
2021-10-08,539.5,544.75,545.5,529.0,1,3.25,640.0,631.0,597.75,516.5,1263.75,1272.5,1277.5,1255.5,747.25,751.0,738.25,740.5
2021-10-11,542.25,547.5,548.5,530.75,3,3.25,658.75,650.25,614.75,522.25,1250.0,1259.0,1265.0,1242.75,745.5,750.0,740.0,742.25
2021-10-12,532.0,537.5,539.25,523.5,1,3.25,633.75,625.25,590.25,500.25,1220.5,1230.0,1236.75,1218.75,747.25,751.5,740.75,743.0
2021-10-13,522.0,528.0,530.25,517.75,1,3.25,620.75,611.0,578.75,483.0,1216.0,1225.75,1233.0,1212.75,731.75,736.75,726.75,729.5
2021-10-14,525.75,531.0,532.25,519.0,1,3.25,622.75,613.5,582.25,484.5,1224.25,1233.75,1240.0,1218.5,736.75,741.0,729.25,732.25
2021-10-15,534.25,538.75,539.5,525.5,1,3.25,644.25,632.25,599.25,502.5,1235.25,1244.5,1250.5,1228.5,746.5,750.25,738.25,740.25
2021-10-18,540.5,544.25,544.25,530.75,3,3.25,645.5,635.5,601.25,503.25,1237.25,1246.5,1252.25,1230.75,748.75,752.5,740.0,742.25
2021-10-19,539.0,543.25,543.5,528.0,1,3.25,640.0,631.25,598.75,501.75,1245.75,1254.75,1260.5,1238.0,748.5,752.25,740.5,742.25
2021-10-20,547.75,551.5,551.5,535.75,1,3.25,649.0,639.25,607.0,509.0,1264.25,1273.0,1278.75,1257.25,761.25,764.5,752.75,753.5
2021-10-21,541.5,545.75,546.0,531.5,1,3.25,640.5,631.5,599.75,503.5,1243.5,1252.75,1258.75,1238.25,753.5,757.0,746.75,748.0
2021-10-22,546.75,550.75,551.0,534.75,1,3.25,646.0,635.0,605.25,511.25,1239.75,1249.0,1254.5,1231.5,767.5,769.75,756.5,757.25
2021-10-25,546.75,550.5,551.25,535.5,3,3.25,668.0,652.25,612.0,512.75,1256.25,1265.0,1269.25,1243.25,771.75,774.5,763.25,764.25
2021-10-26,552.25,556.25,557.0,539.5,1,3.25,677.25,662.25,624.25,510.75,1256.75,1266.0,1270.5,1244.0,765.25,768.75,759.5,761.5
2021-10-27,566.0,569.75,569.5,550.5,1,3.25,680.0,665.0,624.0,515.5,1259.0,1268.0,1272.75,1248.75,773.0,776.5,769.25,771.25
2021-10-28,571.25,575.0,574.75,552.5,1,3.25,686.75,673.0,630.25,515.25,1256.0,1265.0,1270.25,1246.75,785.5,788.5,778.5,779.5
2021-10-29,576.25,579.75,578.75,554.75,1,3.25,704.75,689.75,648.0,524.0,1259.0,1268.25,1273.5,1249.5,785.0,788.0,775.75,776.25
2021-11-01,587.0,590.5,589.0,562.25,3,3.25,724.0,711.0,677.0,551.75,1258.25,1267.25,1272.25,1248.75,808.75,811.0,795.5,795.25
2021-11-02,581.25,585.5,585.5,558.75,1,3.25,732.5,717.75,676.75,557.0,1267.0,1276.5,1281.75,1258.0,803.5,806.75,792.75,793.0
2021-11-03,572.25,576.5,577.0,553.25,1,3.25,722.0,707.75,668.75,546.75,1255.25,1265.0,1271.5,1249.0,792.75,796.5,786.5,786.75
2021-11-04,567.75,572.5,573.0,551.25,1,3.25,718.0,703.5,666.25,546.0,1234.25,1244.5,1251.0,1229.5,786.25,790.75,779.0,778.5
2021-11-05,562.25,567.25,568.75,548.5,1,3.25,727.0,715.75,674.5,551.25,1217.5,1228.0,1235.5,1217.0,779.75,783.75,773.75,774.0
2021-11-08,561.0,566.0,568.25,546.0,3,3.25,709.25,698.0,659.25,536.75,1200.75,1212.0,1220.5,1207.0,781.25,785.75,776.25,776.75
2021-11-09,564.25,569.25,571.25,549.5,1,3.25,707.75,698.0,660.0,537.5,1223.75,1234.5,1242.25,1227.0,790.25,794.0,784.25,784.0
2021-11-10,578.75,583.5,584.75,559.25,1,3.25,729.5,718.0,676.75,553.75,1229.0,1239.5,1247.25,1230.75,815.0,817.5,805.5,804.75
2021-11-11,578.0,582.25,583.25,558.0,1,3.25,716.75,705.5,666.25,545.25,1233.25,1242.75,1249.75,1233.0,824.25,827.25,814.25,812.75
2021-11-12,585.0,588.75,588.75,560.5,1,3.25,725.25,714.0,675.25,554.25,1256.25,1265.5,1272.75,1250.5,828.5,832.25,818.0,815.75
2021-11-15,584.0,588.5,589.25,562.5,3,3.25,719.75,709.75,671.75,557.75,1268.75,1277.5,1284.25,1261.25,836.75,841.0,824.0,818.5
2021-11-16,577.5,581.75,582.75,559.0,1,3.25,729.25,717.25,676.0,562.25,1263.25,1272.25,1278.75,1256.25,820.0,825.0,813.0,809.0
2021-11-17,581.5,585.75,586.75,563.0,1,3.25,741.75,728.25,683.0,569.5,1288.25,1296.5,1302.25,1276.0,833.0,837.5,822.75,819.25
2021-11-18,579.25,583.75,584.75,562.5,1,3.25,762.75,744.75,686.5,573.0,1276.5,1285.75,1291.5,1263.0,830.75,836.25,824.75,823.0
2021-11-19,577.0,581.25,582.5,562.5,1,3.25,771.0,754.25,693.75,567.5,1275.0,1284.5,1291.25,1263.25,834.25,840.0,828.75,827.0
2021-11-22,584.25,588.75,589.5,567.25,3,3.25,757.0,743.0,687.25,563.75,1286.25,1295.5,1301.5,1270.5,857.5,862.5,848.75,844.0
2021-11-23,588.25,592.75,593.5,568.5,1,3.25,745.25,733.5,680.25,565.25,1284.5,1293.75,1299.25,1268.25,867.5,872.25,858.25,854.0
2021-11-24,585.5,590.0,590.5,566.75,1,3.25,750.25,735.5,685.5,565.75,1277.25,1286.5,1292.25,1264.5,850.25,856.5,843.25,839.0
2021-11-26,591.75,595.5,596.0,572.25,2,3.25,759.75,743.75,694.75,572.25,1263.0,1272.5,1278.75,1253.5,840.25,846.5,834.0,830.0
2021-11-29,582.25,585.75,586.5,565.0,3,3.25,754.0,741.0,690.75,568.5,1252.0,1261.25,1268.0,1241.75,822.25,828.5,817.5,815.75
2021-11-30,567.5,570.0,570.75,552.75,1,3.25,714.0,702.75,663.5,547.5,1226.5,1235.25,1242.25,1219.75,787.25,793.75,787.0,787.5
2021-12-01,571.5,573.0,573.5,554.75,1,3.25,703.25,692.25,653.5,537.5,1235.0,1243.0,1250.0,1225.0,790.5,796.25,786.5,786.5
2021-12-02,576.75,579.25,579.0,557.75,1,3.25,734.0,720.75,672.5,554.0,1250.0,1257.0,1263.5,1232.75,815.0,819.5,802.5,802.0
2021-12-03,584.0,586.25,585.5,562.25,1,3.25,716.5,704.0,659.5,541.0,1271.25,1278.0,1284.0,1251.0,803.75,809.5,794.25,794.75
2021-12-06,583.5,586.0,585.75,562.75,3,3.25,730.0,714.0,667.5,550.75,1266.5,1273.75,1280.5,1249.0,806.25,811.25,798.75,799.0
2021-12-07,586.0,588.5,588.5,565.5,1,3.25,732.25,716.25,667.5,550.0,1258.25,1265.5,1272.25,1244.5,808.5,813.25,801.5,802.25
2021-12-08,587.25,589.0,588.75,565.75,1,3.25,727.0,708.5,659.0,547.0,1268.75,1276.0,1282.5,1255.75,794.5,799.25,790.75,792.25
2021-12-09,591.75,593.25,591.75,564.75,1,3.25,714.5,696.25,647.0,537.75,1272.25,1278.75,1284.75,1258.75,776.75,782.5,774.75,777.25
2021-12-10,590.0,592.0,591.0,564.25,1,3.25,713.0,695.25,643.0,537.25,1274.25,1281.75,1288.0,1260.25,785.25,790.75,783.0,785.25
2021-12-13,585.0,587.25,587.0,558.25,3,3.25,706.25,687.75,638.0,537.25,1250.75,1259.25,1266.0,1241.0,788.75,794.25,786.5,788.5
2021-12-14,590.25,592.25,591.75,561.25,1,3.25,715.0,697.75,651.5,553.25,1264.5,1272.75,1279.5,1254.25,787.0,792.5,784.0,785.75
2021-12-15,585.75,587.25,586.5,558.5,1,3.25,711.0,689.75,643.25,550.75,1265.25,1273.0,1279.75,1253.25,756.0,762.0,757.0,759.75
2021-12-16,591.25,592.75,591.75,563.0,1,3.25,711.75,686.75,640.25,549.0,1278.25,1284.0,1290.25,1260.5,770.5,775.0,768.5,771.0
2021-12-17,593.25,594.25,592.75,562.25,1,3.25,702.25,676.5,630.25,542.0,1288.5,1293.5,1299.25,1264.0,775.0,778.5,769.75,771.25
2021-12-20,591.0,592.0,589.75,560.5,3,3.25,662.25,639.75,601.25,521.25,1294.75,1299.75,1306.0,1268.0,777.75,780.5,771.5,773.5
2021-12-21,598.25,599.25,597.75,567.25,1,3.25,666.75,648.0,609.5,529.5,1312.75,1319.0,1324.0,1278.0,799.0,801.75,790.0,789.5
2021-12-22,602.5,604.0,602.5,570.75,1,3.25,693.5,666.0,614.5,536.0,1335.0,1341.0,1345.25,1293.0,814.0,817.75,806.0,804.75
2021-12-23,605.75,607.25,606.0,572.25,1,3.25,707.0,676.75,627.5,545.75,1340.75,1348.25,1352.0,1296.25,814.75,818.5,805.75,804.5
2021-12-27,614.75,616.75,615.75,578.0,4,3.25,724.0,685.75,642.0,553.75,1371.5,1378.75,1381.75,1315.5,804.0,808.25,800.75,800.5
2021-12-28,604.75,606.5,605.5,569.5,1,3.25,702.5,670.0,625.75,541.5,1368.0,1375.5,1379.5,1310.75,783.5,788.75,783.75,784.75
2021-12-29,605.5,606.75,605.25,572.0,1,3.25,695.25,656.75,608.0,528.0,1368.75,1377.75,1382.0,1314.0,787.75,791.75,785.5,787.0
2021-12-30,596.0,596.75,594.5,563.0,1,3.25,686.5,650.0,608.75,531.25,1338.5,1348.25,1353.5,1293.25,779.75,783.0,774.25,775.75
2021-12-31,593.25,595.0,593.5,562.75,1,3.25,683.0,649.75,605.25,530.25,1339.25,1349.0,1355.0,1294.25,770.75,774.25,764.5,766.5
2022-01-03,554.75,557.75,557.0,513.0,1,3.25,534.0,534.0,534.0,525.0,1266.5,1258.0,1259.25,1233.0,764.5,752.5,712.75,711.25
2022-01-04,563.0,565.25,564.25,517.5,1,3.25,544.75,544.75,544.75,535.75,1278.75,1267.5,1267.75,1239.5,776.75,764.0,722.25,718.75
2022-01-05,561.5,564.25,563.25,516.25,1,3.25,535.75,535.75,535.75,526.75,1284.0,1273.5,1273.75,1242.75,771.25,760.5,722.25,719.5
